1.127,0.316,5.008,-1.533
1.119,-0.873,2.862,-2.582
1.119,-3.288,-0.467,-4.731
1.118,-3.647,-1.431,-4.986
1.117,-3.846,-2.314,-5.026
1.116,-3.897,-2.691,-4.97
1.113,-3.959,-2.716,-5.047
1.11,-4.033,-2.668,-5.161
1.107,-4.125,-2.677,-5.28
1.102,-4.242,-2.807,-5.392
1.097,-4.385,-3.063,-5.498
1.091,-4.536,-3.366,-5.593
1.084,-4.682,-3.652,-5.679
1.083,-4.725,-3.458,-5.818
1.083,-4.651,-3.605,-5.654
1.082,-4.478,-3.59,-5.4
1.08,-4.315,-3.472,-5.211
1.078,-4.283,-3.348,-5.233
1.075,-4.184,-2.993,-5.251
1.072,-3.874,-2.113,-5.113
1.068,-3.184,-0.573,-4.592
1.062,-2.385,0.624,-3.881
1.056,-2.006,1.113,-3.533
1.049,-1.723,1.883,-3.302
1.049,-3.702,-1.845,-4.973
1.049,-3.449,-1.622,-4.714
1.047,-3.242,-1.598,-4.463
1.046,-3.127,-1.604,-4.316
1.043,-3.182,-1.615,-4.382
1.04,-3.281,-1.633,-4.503
1.035,-3.376,-1.654,-4.616
1.03,-3.441,-1.676,-4.692
1.024,-3.478,-1.703,-4.732
1.017,-3.501,-1.737,-4.752
1.009,-3.52,-1.777,-4.766
1.009,-3.749,-1.922,-5.013
1.008,-3.562,-1.846,-4.8
1.007,-3.374,-1.844,-4.564
1.005,-3.265,-1.849,-4.42
1.002,-3.307,-1.841,-4.477
0.999,-3.389,-1.831,-4.587
0.994,-3.468,-1.827,-4.688
0.989,-3.523,-1.828,-4.756
0.982,-3.546,-1.823,-4.787
0.974,-3.553,-1.821,-4.796
0.966,-3.554,-1.818,-4.797
0.966,-3.474,-1.595,-4.774
0.965,-3.614,-1.912,-4.848
0.963,-3.408,-1.878,-4.598
0.961,-3.288,-1.87,-4.444
0.958,-3.343,-1.885,-4.512
0.954,-3.441,-1.905,-4.632
0.949,-3.532,-1.929,-4.742
0.943,-3.6,-1.962,-4.818
0.935,-3.639,-1.994,-4.86
0.927,-3.666,-2.032,-4.883
0.917,-3.692,-2.079,-4.903
0.917,-3.475,-1.646,-4.767
0.916,-3.692,-2.083,-4.902
0.914,-3.505,-2.069,-4.666
