,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4706,118.60702686599625,-61.04539357946924,2.1059645770273967,0.16289614,6.494177178081553,-22.267273158311177,18.955772,20.36731,17.8114
4707,120.61725214142157,-60.924554301454876,1.0531674543580174,0.29885405,-4.378407019049305,-0.25043665275970234,19.106888,19.899033,17.61451
4708,118.58708663439295,-60.72458096188703,1.0821140819650164,0.10027221,1.2808372964482009,-6.76946689984567,18.135775,19.12302,17.171766
4709,118.60801840918457,-61.04698227339205,2.0330738294148363,0.23214503,6.397171403646626,-22.243479376395648,19.480215,20.474762,18.21194
4710,120.27011584979508,-60.48834361463478,2.560974874089925,0.10179696,-4.132557338571812,11.068533398702295,18.112701,19.599855,16.919796
4711,118.59625567334834,-61.03146437456491,1.2513319198915767,0.24256456,-15.233485140447328,4.199734488421806,19.710365,21.126232,18.515032
4712,120.56551773225065,-61.03748903792146,1.6927266550825937,1.754385,-1.6358692443265965,2.2519146151987504,20.809092,20.835604,20.117601
4713,120.11461320006352,-61.30358259054379,2.5798294028950997,0.15201566,-4.462548489244508,11.651518652539446,18.858795,20.567148,17.611113
4714,120.06407548675882,-60.418601981660146,2.270769916239919,0.38144648,-5.517445482202807,11.969950509313712,20.18489,21.392006,18.841717
4715,118.54532773726777,-60.83171089291872,2.002028332961869,0.28724298,-5.159660375692835,12.363351744862086,19.3242,17.916393,16.468252
4716,118.96465884354912,-60.460580524680516,2.1564797404039004,0.04401652,-13.07194149857791,15.754441673318084,9.021293,9.053611,8.92051
4717,120.50713401787547,-60.63641139828223,1.6359956523299046,0.5088886,-2.2712370167030085,3.7610142472030583,20.330133,21.031445,19.794214
4718,118.55510766728716,-60.9533087569663,2.504939420442074,0.058941483,-4.053300393486022,11.595552094364127,17.356613,18.706398,16.223171
4719,118.6307657573863,-60.66420731939231,2.4931237893866722,0.064796016,-4.395207938417718,11.25225066359048,17.532095,18.95113,16.383305
4720,118.9382550697061,-60.46987057900646,1.751934480425126,0.048774663,-3.072870134786448,15.816619765494783,16.89928,17.771864,15.983332
4721,120.6247823988317,-60.852891052476444,1.4523641031181875,1.6790253,0.5087810790878331,15.286316154415829,20.852726,21.211966,19.523928
4722,119.19742752480967,-60.39603860220303,1.2433753327307775,0.21574368,-3.397261761407684,-1.5478985750786718,19.429937,20.764658,18.271507
4723,118.64717764026673,-61.09388628206178,2.4077396182348263,0.09932138,-3.8786433753544527,11.50760518111495,18.05017,19.553991,16.869112
4724,119.34503324105223,-60.373026904435974,1.7912401603047945,1.1531165,-3.735480647751047,1.642179344376039,20.767622,21.013166,19.385817
4725,118.54076102030312,-60.887207598155754,3.136144955503185,0.060491428,-32.52925271405871,20.858517354245606,17.329199,18.752447,16.167004
4726,120.5157659712572,-60.643145194575354,1.1428374821592837,0.015006408,2.4719419046867173,-5.640182766547676,14.299453,14.651855,13.775
4727,118.54274752825617,-60.834795193368045,2.753745107803697,0.20152313,-7.5168977208537715,3.4606452162516392,19.257393,21.141504,17.934118
4728,118.67728064804395,-60.61825430193615,1.1358743679630738,0.33364317,-0.758792342236254,3.9329846830469717,20.027298,21.223217,18.862925
4729,118.77990800588941,-60.545307190673455,3.7430111292335932,0.016604023,-16.660377921655485,31.489708772149907,8.366176,8.416293,8.242039
4730,120.03588921172604,-61.32535213877079,1.487591441075924,0.3905593,-10.000912719026323,14.922282847589832,20.29389,21.09948,19.120495
4731,120.51099852971082,-60.63792099146964,1.173699201042888,0.10111985,-9.510258918991358,3.0677939790408857,18.189285,19.079832,17.277277
4732,120.06674054952718,-61.31801571591207,1.3891729581073735,1.0825773,-5.537632511661819,9.602138284342546,20.861938,21.072865,19.894903
4733,120.53212759596107,-61.08156437682435,1.4324186268927206,0.16421446,-6.053314084908391,-11.555122709657413,19.007694,20.23721,17.940027
4734,120.51747504121113,-60.64394468533651,1.0241514891841377,1.0443792,0.6695253226056365,2.106227175405958,20.613005,20.633453,19.644571
4735,120.4493662641868,-61.153120842957684,1.4400202106322277,0.066518284,0.8987624670592078,16.731602365390845,17.66566,18.721312,16.66146
4736,118.96986008957255,-60.45713447944681,1.484401883237902,0.51874536,-11.892205706097,16.100558800330532,20.252972,20.645369,18.838299
4737,119.63705580187893,-60.3594000216121,2.5698908242681497,1.1808088,-1.506908074143055,-2.645274015362991,20.811651,20.995956,20.170734
4738,120.4018891310136,-60.55402412632397,2.0611423696537874,0.9855183,-10.132893061470023,-0.16199292656591183,20.691143,21.344288,19.38118
4739,120.10748688422886,-61.30763532654834,1.760157075492866,0.26133475,-1.0288712020070552,22.81827719763746,19.656126,21.121908,18.49066
4740,120.02903416209487,-60.408024081802644,1.2397035107690801,0.13256261,-9.319510073459165,17.534933409215903,18.681168,19.933552,17.570951
4741,120.02353388753059,-61.32870541470815,1.182703701327497,0.20338814,2.19609180992929,10.866685210729194,19.358156,20.562452,18.281952
4742,119.13026517222731,-60.40955449047908,2.2768333650348573,0.1939353,-4.771906272074385,10.001618759222236,19.30662,21.005032,18.078861
